"","prod","title","author","date","stars","comments"
"7361","iHeartRadio","great app","heath patterson","March 7, 2014",5,"this app is great for listening to my local stations when i am not at home recommended app of the highest order "
"7362","iHeartRadio","great free music info ","cindywho","March 18, 2014",5,"lots of music to listen to i love it keep it this way radio should always be free its a keeper "
"7363","iHeartRadio","not great but priced right ","Dave","December 4, 2012",3,"i own an android 2 2 system so it can handle a fair amount of apps but not necessarily handle them well iheart run okay but still has a ways to go to catch up to the likes of pandora "
"7364","iHeartRadio","my personal station","charles","February 17, 2014",5,"this is just perfect you can make a station for every situation work play relaxing or the all important romance "
"7365","iHeartRadio","good music stations","Chef K","May 25, 2013",4,"the area few artists i haven t been able to find on the and after a while it begins to repeat songs over no huge deal but the is a little room for improvement "
"7366","iHeartRadio","hi","Just a Mom","April 11, 2015",5,"if this app were a person i d marry it "
"7367","iHeartRadio","good radio","Granna","March 18, 2014",5,"lots of choices easty to navigate love to be able to listen to stations that are in other parts of the country"
"7368","iHeartRadio","great","Jamie","March 12, 2013",5,"this is a great radio app i had pandora but it plays most of the older songs which is ok but when you want to listen to a mix of both new and old iheartradio is better "
"7369","iHeartRadio","love love love","E-Lane","March 11, 2015",5,"omg best app ever it has all types of music"
"7370","iHeartRadio","wonderful talk radio","Doc Holiday","January 30, 2014",5,"can get so many stations that i would otherwise not thanks for this excellent service it is more than i ever expected"
"7371","iHeartRadio","awesome ","Amazon Customer","January 13, 2014",5,"this app is amazing it played exactly what i wanted it t i would recommend it a lot i love this even more than pandora "
"7372","iHeartRadio","love iheart radio","dski","September 6, 2012",5,"love being able to create my own radio station on any device i have and relatively commercial free don t have a smooth jazz radio station in the phoenix area anymore so it s great to listen to "
"7373","iHeartRadio","awesome","zebras rule","March 11, 2015",5,"awesome i rely on it for music when i need it"
"7374","iHeartRadio","good","gamer","May 20, 2012",5,"i went on a hike and we got lost but we listened 2music to kill the time all of you if you hit mabye later you can listen to the radio you don t need your own station stop crying and actually look "
"7375","iHeartRadio","i love music ","Tamyrah","March 6, 2015",5,"i love music so this app is perf for me "
"7376","iHeartRadio","love it ","kenc","March 6, 2015",5,"have it on my kindle and phone where ever i go"
"7377","iHeartRadio","urban radio","dave","December 26, 2013",5,"i live in remote area and the radio stations there suck i m able listen to urban radio stations i love my hometown stations"
"7378","iHeartRadio","five stars","Al","September 19, 2014",5,"iheart radio is just always there to inform and entertain at your fingertips "
"7379","iHeartRadio","do it ","I like it... easy peasy","November 14, 2013",5,"absolutely positively my most favorite app so far use my kindle fire and me and my jazzy jazz can t get enough of i heart radio "
"7380","iHeartRadio","best music app","gaberial patzke","October 15, 2013",5,"this is the best app it is free and has ton of music i really love this app because it zones me out from my family while doing homework "
"7381","iHeartRadio","best app ","Jeni","November 2, 2013",5,"love this app best app love that you can get your favorite stations all at your finger tips no place else can you get this "
"7382","iHeartRadio","finally some music from non local stations","mindbump","December 31, 2013",5,"who can beat access to stations from all across the country including some national special radio stations like pride radio "
"7383","iHeartRadio","performs well and can recommend i heart to you","dannymike","October 15, 2014",1,"i listen to a great deal of music and am most pleased with the service "
"7384","iHeartRadio","awesome listening","Rodney Hayes","November 14, 2013",5,"i ve listened to iheart radio for a few years now it s awesome entertaining and has a huge selection of stations to choose from "
"7385","iHeartRadio","stuff","Lindsey","July 9, 2015",5,"jsjdkxocjsbbsksmcmcis"
"7386","iHeartRadio","love it","Christopher D. Thacker","May 9, 2015",5,"great app and don t cost anything"
"7387","iHeartRadio","iheartradio","metroid","March 20, 2015",5,"good radio plays any song you want 😀😀😀😀"
"7388","iHeartRadio","love i heart radio ","Nikkimom3","April 2, 2014",5,"works great on kindle fire hd channels come in clear even out in the country easy to use for my 7y o "
"7389","iHeartRadio","love this","P. Falzarano","November 7, 2013",5,"i am able to stream a lot of channels with this app love that i can get some of the radio stations i have not heard in a long time "
"7390","iHeartRadio","variety of music ","Doris","January 5, 2014",5,"plays all the latest music has multiple stations both local and nationwide to listen to i would recommend all to listen "
"7391","iHeartRadio","great station","Barbara R. King","April 13, 2014",4,"this radio station has all the music that any one would enjoy it plays all the great music that i enjoy "
"7392","iHeartRadio","great reception ","Tracey Tupper","June 30, 2013",5,"i m used the radio having to move it around to get a decent static free signal finally i don t have to do that anymore love it great clear sound "
"7393","iHeartRadio","great","Mrs. Conner","June 1, 2014",5,"i really love this app i have access to so may stations across the country i really do love it "
"7394","iHeartRadio","four stars","n/a","September 2, 2015",4,"very good"
"7395","iHeartRadio","i love iheart ","Celina Sims","December 12, 2013",5,"iheart the best pic your music and listen if you don t have this app i dare you to get it plus it s free : d go iheart "
"7396","iHeartRadio","great music choices","John Q Public","January 5, 2014",5,"i love being able to pick the music i want to hear also great choice of radio stations with all different types of music "
"7397","iHeartRadio","i love all the different stations ","conrae","January 12, 2013",5,"i love that i don t have to be limited to local stations i have moved a few times and i m still able to listen to my favorite stations in the places i left i <3 radio rocks "
"7398","iHeartRadio","good","hashtag","March 9, 2014",5,"very good overall but i still wish there was no skip limit still a good app better than pandora and apple radio"
"7399","iHeartRadio","iheartradio rocks ","Amazon Customer","November 24, 2013",5,"one of the best music apps available allows you to listen to any music anywhere any time it s the only way to listen to music "
"7400","iHeartRadio","i love it","silence dogood","June 6, 2014",5,"i enjoy how i can do most anything on my tablet and still be able to listen to my custom station"
"7401","iHeartRadio","i must be ignernt","Eric D","February 14, 2014",4,"took a few minutes to figure out how to create stations but once i did it s all over but the screaming good deal"
"7402","iHeartRadio","awesome app","Emma Stambaugh","November 18, 2014",5,"his app is cool and i think when u wanna listen to da radio:);):d"
"7403","iHeartRadio","awesome job with the music","robindcuniverse","October 25, 2013",5,"i love this appbecause the music is awesome and is fun to listen to now that i love this app"
"7404","iHeartRadio","four stars","Kindle Customer","February 28, 2015",4,"love i estradiol and the fire tv they integrate perfectly"
"7405","iHeartRadio","music","DJM","January 4, 2014",5,"i love this app free music many channels try it you will like it great radio app///love free music give it a try"
"7406","iHeartRadio","five stars","Louis A. DeFreitas","November 13, 2014",5,"i really like sport legends that come on kiss 92 out of norfolk va"
"7407","iHeartRadio","i heart radio","angela morrisey","January 15, 2014",5,"is as good as pandora if not more awesome i believe i will use this app more than any others that i have come across ed "
"7408","iHeartRadio","four stars","JimmyG","August 4, 2014",4,"good app for those who like listening to the radio and getting hard to find stations "
"7409","iHeartRadio","perfect","Footprint Blogger","May 12, 2015",5,"this app is better than pandora "
"7410","iHeartRadio","music for everything","Heather Johnson","September 24, 2013",5,"app works great no problems better than pandora more user friendly always playing something i want to hear definitely recommended "
"7411","iHeartRadio","five stars","Kristin","June 11, 2015",5,"i love this great options"
"7412","iHeartRadio","love","John","October 6, 2013",5,"lets me listen to stations from anywhere home and away in the sandbox this has help out at lot at parties and just relaxing great app "
"7413","iHeartRadio","awesomeness","Meg Baker","November 17, 2013",5,"love love love i <3 radio and plays great on my kindle fire rock out all the time and don t have to deal with commercials "
"7414","iHeartRadio","amazing","Charlotte Estrellas Olberding","October 12, 2014",5,"this super awesome i can play mine craft and listen to my favorite songs"
"7415","iHeartRadio","i would have rater higher but","sansoorider","February 13, 2014",3,"i would have rated higher but clear channel fired john b wells that really upsets me bring him back now "
"7416","iHeartRadio","good app","DBosse","December 29, 2014",4,"good free app and really works well on amazon fire phone "
"7417","iHeartRadio","five stars","&amp;#34;THE GAZELLE&amp;#34;","August 8, 2015",5,"very good app "
"7418","iHeartRadio","so amazing","Ashley","December 19, 2012",5,"i love this app so much it lets me listen to any kind of music i want when i walk no commercials at all and if i m not home i can listen to the radio live just like if i was home "
"7419","iHeartRadio","great app","J. Palmer","June 10, 2014",4,"not much left to say about the app great for finding some music to listen too while on the go "
"7420","iHeartRadio","radio station manna from heaven","Boudreaux","June 1, 2013",5,"you want san fran radio you got it how about miami nyc or amarillo no problem i need to work with it more but what i have experienced it is very good"
"7421","iHeartRadio","awesome","Calvin Prudhomme","January 8, 2014",5,"kane show rules this app is awesome best music app ever easlily a lot better than pandora awesomely awesome awesome "
"7422","iHeartRadio","five stars","J. D. Gregory","January 13, 2015",5,"great app no complaints does what its supposed to "
"7423","iHeartRadio","love love love","BBH ZONE","May 25, 2013",5,"i use this app everyday when i m doing dishing laundry or even taking a shower no problems with the app at all love how it has an alarm clock on it now : )"
"7424","iHeartRadio","five stars","Gary Smalley","July 20, 2015",5,"love facebook "
"7425","iHeartRadio","needs more skips or non at all","Kenny Wright","March 7, 2014",4,"i think we should not have skips because it s stooped that we can t skip if we don t want to listen to that song"
"7426","iHeartRadio","good","N. Bishop","March 17, 2015",5,"goog misc and you beat to pick your stashen"
"7427","iHeartRadio","amazing","Sarah","June 20, 2014",5,"this brings me music i want if you want good music that you like get this i heart radio now "
"7428","iHeartRadio","amazing ","Smurfalicious 17","February 6, 2014",5,"iheartradio always plays my favorite music and is very helpful when looking for songs that i haven t heard in ages :)"
"7429","iHeartRadio","my love has stopped for iheartradio","Ariana  rivhtsok","February 6, 2014",2,"i loved iheartradio but then when i went to go turn it on it just brought me to a blank screen goodbye iheartradio "
"7430","iHeartRadio","amazing","E. pheppe","January 5, 2012",5,"forever i ve been waiting to get this app and now that i did i get music whenever and from whatever station i think there s over 750stations on iheart controls can be difficult at first but totally worth it and it s free "
"7431","iHeartRadio","omg","k944","June 24, 2015",5,"best radio station ever"
"7432","iHeartRadio","i love it so much","samma","August 9, 2013",5,"i have never had a better app then this there is not a better app it is amazing i would recommend this to everyone it has all my favorite music "
"7433","iHeartRadio","amazing ","love this app!","October 4, 2013",5,"this app is indeed a must it s free and has great radio stations only thing i found wrong was o couldn t find 93 3 the planet on here "
"7434","iHeartRadio","site is confusing ","larry mccoy","February 5, 2014",3,"not great but getting better site is confusing for a novice to navigate not intuitive to use takes time to learn "
"7435","iHeartRadio","great app","David Singer","January 17, 2015",5,"let s me hear the music i want to hear when i want to"
"7436","iHeartRadio","iheart radio review ","Frank W. Peep","April 21, 2013",3,"it is my opinion that this app leans toward a demographic that i am not a part of many of my favorite stations are not available to me other than that i like it "
"7437","iHeartRadio","already deleted the app","Lee","February 20, 2015",1,"would not continue to stream kept freezing and stopping "
"7438","iHeartRadio","love the app","Effie Swinarski","December 2, 2013",5,"i am very happy with this app i can now listen to a variety of radio stations i am still learning how to create new stations "
"7439","iHeartRadio","five stars","Noriko Mills","April 25, 2015",5,"i love to listen to my fav songs 😍"
"7440","iHeartRadio","three stars","Jimmy W Hackney","December 1, 2014",3,"it s okay but it s a little difficult to setup custom channels"
"7441","iHeartRadio","keeping up with my hometown teams","carola","March 22, 2012",5,"iheart radio enables me to listen to my favorite sports talk radio station on my kindle fire when i am out of town the sound is crystal clear i can keep up with all the scores latest news of all my favorite teams "
"7442","iHeartRadio","amazing free radio ","molly","September 21, 2013",5,"this radio is amazingits like pandora but theses station are from citiesand now i get an alarm clock with my favorite station "
"7443","iHeartRadio","five stars","Amazon Customer","December 21, 2014",5,"love the variety i can get really easy to make play lists"
"7444","iHeartRadio","five stars","vk","September 7, 2015",5,"love it"
"7445","iHeartRadio","iheart radio","djones7445","March 10, 2015",5,"very nice my husband and i enjoy listening "
"7446","iHeartRadio","its great","David Bliven","January 11, 2014",5,"i like this app because of the custom station get it this app is really great the stations are you but a little confusing"
"7447","iHeartRadio","i love it","bryan stoll","March 5, 2015",5,"i really like music alot so this is my stuff"
"7448","iHeartRadio","works for me","Unwritten Gun","April 14, 2015",5,"don t need to save music on my phone "
"7449","iHeartRadio","i heart app","rm","October 2, 2013",5,"this is the best app ever i love it it s so clear better than a radio must have this app so you gotta get it you don t need facebook "
"7450","iHeartRadio","love it ","Nikerra Hill","April 1, 2014",5,"one of my favorite apps listen to it all the time and everywhere i go the best app ever a must download "
"7451","iHeartRadio","love it","Toni","September 13, 2013",5,"awesome app love being able to listed to regular radio stations as well as creating my own for when i m in the mood for something different "
"7452","iHeartRadio","best app ever","Amazon Customer","January 10, 2014",5,"i heart radio is the best app it stays active while you visit other apps plus it s free i heart radio is da bomb com "
"7453","iHeartRadio","in love with this app","musiclover","January 10, 2014",5,"best app ever listen to it every day gotta love the multiple choices and station the best app of all time "
"7454","iHeartRadio","awesome","make318","January 4, 2014",5,"this is a lot better than pandora you can listen to radio stations that you like to here not just stations you have made "
"7455","iHeartRadio","better than pandora ","Eric J. Martin","April 4, 2013",5,"this app is ten times better than pandora and even with ads its still commercial free radio unlike pandora if you want to listen to quality free music this is it "
"7456","iHeartRadio","i love this app","Andrea Bristol","February 25, 2014",5,"the thing i love about i heart radio is that i can like get any studio in the world like taylor swift i love it"
"7457","iHeartRadio","love it","Bloby Light","January 4, 2014",3,"you can listen to almost whatever song you want to but they repeat like every song ten times so i would rather use pandora"
"7458","iHeartRadio","awsome ","kayla b.","July 8, 2014",5,"every time i m bored i just pop these songs on and boom it s amazing totally worth buying"
"7459","iHeartRadio","i love it ","Rodolfo Lopez SR","June 26, 2015",5,"i love it great music"
"7460","iHeartRadio","five stars","Steve Seiter","August 18, 2015",5,"it s great "
"7461","iHeartRadio","love it","Shaggy28","February 2, 2014",5,"lets me listen to the broncos while at work lets me create workout playlists pretty good for what i use it for"
"7462","iHeartRadio","love it","mom","January 15, 2014",5,"love being able to create my own stations my husband band will utilize this on practice days for in between their songs "
"7463","iHeartRadio","good app","anthony cilenti","January 4, 2014",4,"it s cool how many channels there are to look from even just creating stations to listen to specific music i want to hear "
"7464","iHeartRadio","five stars","Aaron Thompson","November 23, 2014",5,"it rocks and the create a station feature is entertaining too "
"7465","iHeartRadio","i heart radio","hayle warner","October 6, 2013",5,"amazing it s like the best music player for all ages i personally like the nick station because of the latest pop music i recommend it"
"7466","iHeartRadio","love almost all of the songs it chooses for me","Nikki _Az","December 28, 2013",5,"great mixes even holiday ones just wish you could play the single song by an artist first then play the usual mix after "
"7467","iHeartRadio","excellent radio","c. lowe","December 11, 2013",5,"wonderful internet radio i would reccomend it to anyone i have yet to find fault with it it does have ads but what doesn t "
"7468","iHeartRadio","love it","mrstopgunt","February 26, 2015",5,"i love that it contains a lot of gospel music "
"7469","iHeartRadio","good radio app","Joey","June 27, 2014",5,"its a nice app give your free music to you so its nice i recomend it its like pandora "
"7470","iHeartRadio","awesome app","Haha","October 11, 2013",5,"this app is awesome i m actually listening to bruno mars on y100 right now oo oo oo oo aaaaaaawwwweeeeeessssooommmeee this app is"
"7471","iHeartRadio","love it ","Victoria","October 22, 2014",5,"i love this app so much it always plays exactly what i want to hear "
"7472","iHeartRadio","love this app ","KatKief","February 18, 2014",4,"great app for listening anywhere my kindle my pc anywhere i go i have access to all of my favorite stations "
"7473","iHeartRadio","crazy ","minecraft men","April 10, 2014",5,"this is the second best music app besides pandora but this app doesn t have as much cuss words as pandora"
"7474","iHeartRadio","great selections","G. Blackwell","September 23, 2013",5,"i like the auto selections that match my choices i have different moods at times and my selections are maintained they do not mix them "
"7475","iHeartRadio","music","Kristin C. Baldwin","January 22, 2014",5,"this app is so cool you can listen to anything you want when you sign in to the appi am listening to one direction"
"7476","iHeartRadio","good","Kindle Customer","April 17, 2015",5,"i really like it better than pandora"
"7477","iHeartRadio","iheartradio","Terry L. Ollis","March 24, 2014",5,"i like this app it let s me create my own station or listen to the same ones i normal listen to in the car "
"7478","iHeartRadio","the souls voice","BaconBoarder","June 26, 2014",5,"it can play all the right songs at all the right times and gives you music you want to hear"
"7479","iHeartRadio","it did work not anymore ","M. Maglio","June 22, 2012",3,"well when i first got this app it worked perfectly but ow when i play a song it just exits out of the app so now i cant listen 2 music and play games at the same time anymore :( ★★★"
"7480","iHeartRadio","five stars","Sharon","July 15, 2015",5,"love my stations "
"7481","iHeartRadio","simple way to listen to music","R. Floyd","December 3, 2013",5,"easy to use and so much music for free this app gives you options to choose from different bands to different radio stations "
"7482","iHeartRadio","i heart iheart radio ","snuggler2","December 9, 2013",5,"i love i heartradio it is great for listening to music when you are bored i always listen to it when i am cleaning my room "
"7483","iHeartRadio","i love i heart raido","April M Gervais","January 8, 2014",5,"i like the fact i can have different raido stations from all over the united state i am able to receive rock and country"
"7484","iHeartRadio","love it","Christy Ezell","April 1, 2015",5,"i found it super helpful and i love it "
"7485","iHeartRadio","five stars","yolivictor","April 21, 2015",5,"my grandson love this radio station"
"7486","iHeartRadio","great app","Emilio","January 7, 2015",5,"awesome app just like pandora but only with live radio"
"7487","iHeartRadio","amazing","Michael Peterson Jr.","February 17, 2014",5,"this really helps me for at work i m in high school so i really appreciate having stuff like this to listen to :)"
"7488","iHeartRadio","four stars","clever","August 21, 2015",4,"i like it "
"7489","iHeartRadio","five stars","JoyVeronica","May 30, 2015",5,"i live the choices of music"
"7490","iHeartRadio","four stars","Cid","August 25, 2015",4,"great app"
"7491","iHeartRadio","best app ever ","Steven Perry","April 14, 2014",5,"its a great app you can listen to music anytime from a variety of stations near your zip code love it"
"7492","iHeartRadio","nick radio is the station ","betty bazemore","July 27, 2014",5,"i m always listening to music and i don t have to worry about finding a good station "
"7493","iHeartRadio","need to listen ","love23","September 21, 2013",5,"awesome music but some stations might have curse words most don t though you can listen to your favorite stations hope this helps ; )♡"
"7494","iHeartRadio","perfect ","SM. MintyPanda","September 21, 2013",5,"thanks to this app and the amazing quality of my kindle fire i love it so much and the stations play very similar bands c: love it "
"7495","iHeartRadio","amazing","Tia Anderson","January 18, 2014",5,"this app is everything that it says it is it has all the great hits and its free i would suggest this app to everyone"
"7496","iHeartRadio","good items from amazon for good price","hilda morlang","July 23, 2015",5,"great musician s"
"7497","iHeartRadio","awesome (:","Darth N8der","February 16, 2014",5,"i love it it s better than pandora for sure because there are no ads:) just a good app to have if you love music "
"7498","iHeartRadio","good but not great ","Whale","November 26, 2013",5,"good selection of stations but not all that i d like to hear would like to have some more stations to listen to not just cc "
"7499","iHeartRadio","diverse ","Wilfredo","February 19, 2014",5,"like the different choices of stations within the same genre besides the different genres offered four three two one blast off "
"7500","iHeartRadio","works perfectly on my smartpone","G","February 16, 2014",5,"i use it via a wifi connection on my smartpnone and can now listen to favorite hometown radio stations great app "
"7501","iHeartRadio","unhappy ","DougChoz","October 20, 2014",1,"cuts off too much advertising and promotion tunein radio is better"
"7502","iHeartRadio","love it ","I&#60;3Books","December 1, 2013",5,"as an avid music listener i love this app having it on my kindle is just a bonus i don t go anywhere without it 5 stars :)"
"7503","iHeartRadio","triple thumbs up","Antowan","July 4, 2015",5,"i 💜 the app so much"
"7504","iHeartRadio","awesome","Mac800","December 1, 2013",5,"this is my favorite app right now everyone should have this app on their device thank you iheart radio for the entertainment "
"7505","iHeartRadio","ok","Julie","March 10, 2015",3,"don t have my radio station so i deleted it"
"7506","iHeartRadio","works great has more than expected with podcasts","Kelli","March 30, 2014",5,"thought it was just a radio which was cool but it had podcast and other things besides music in multiple languages "
"7507","iHeartRadio","great free app for radio ","Nick","January 29, 2014",5,"great free app for radio everyone can catch up with their local stations even when far away from home i like it "
"7508","iHeartRadio","awesome","Jackson","December 31, 2014",4,"oh love this app just 1 problem i lose connection allot"
"7509","iHeartRadio","favorite music site","Diane Stone","September 19, 2013",5,"you can listen to anything you want perfect mix of your choice it s fantastic wouldn t want to live without it now that i ve tried it "
"7510","iHeartRadio","i love it","chistel","July 15, 2014",5,"i love it because i can listen to whatever song i want and i can listen to sia and niki"
"7511","iHeartRadio","love it ","L.Bear","December 18, 2013",5,"i listen on my computer at work and my tablet at home iheart seems to know what i m in the mood to listen to just love it "
"7512","iHeartRadio","fabulous i love iheart radio :d","Brian S. Crane","December 18, 2013",5,"thank you iheart for adding offline talk show i was so tired of not having shows like this as an option "
"7513","iHeartRadio","this app works really well","Gillian Felix","September 19, 2013",5,"it works with no interruptions streaming is seamless music levels are good no up and down would recommend i use it for the kindle fire "
"7514","iHeartRadio","great but","cleaver man","December 24, 2013",4,"this app is great but could use a little improvement 1st the selection could contain a little more of a selection p"
"7515","iHeartRadio","four stars","Amazon Customer","August 24, 2015",4,"fun stuff"
"7516","iHeartRadio","love iheart radio ","Dawn M. Figueroa","January 11, 2014",5,"iheart radio has a great selection of songs i love hearing songs i haven t heard in many years keep up the great work "
"7517","iHeartRadio","five stars","Lynn","May 9, 2015",5,"love this app for everyday use "
"7518","iHeartRadio","wonderful","Amazon Customer","March 20, 2015",5,"i use this all the time at home and work "
"7519","iHeartRadio","awesome","Kindle Customer","February 15, 2015",5,"this is the best thing i ever heard in my life"
"7520","iHeartRadio","i love i heart","A. Simmons","November 18, 2013",5,"i have this on all my mobile devices great way to listen to all my favorite music or my fav local stations when away from home "
"7521","iHeartRadio","awesome","Hgs turbine","April 18, 2014",5,"best app for good clear music its better than using a radio that you plug in or one with a bad antenna"
"7522","iHeartRadio","the best ","MillyGarcia","October 25, 2013",5,"with out a doubt iheart radio is just the best in radio apps i love it i have recommended to all my friends they love it too "
"7523","iHeartRadio","five stars","Mrs. Kennedy","November 29, 2014",5,"love oldies music make think back the days love it thank you"
"7524","iHeartRadio","music player","lawrence breault","June 9, 2015",5,"plays very well have a lot of options"
"7525","iHeartRadio","love this app","night and the most  I am about to the most important thing is that the most important thing is that","October 7, 2013",5,"i love this a app because u get to hear music all day and u don t need a facebook to get this app all u need is a email to get this app "
"7526","iHeartRadio","good app","Alex00705","June 30, 2015",5,"good radio app for music"
"7527","iHeartRadio","five stars","hmg1238","August 14, 2015",5,"i enjoy it "
"7528","iHeartRadio","can t go back","Kiki D","February 14, 2015",3,"you can t even reverse from song to song😠😠😠"
"7529","iHeartRadio","love this app","ravyn","November 29, 2013",5,"love this app theres nothing better than listening to your favorite radio station anywhere you want it or your favorite artist "
"7530","iHeartRadio","five stars","David Lee Rich","September 11, 2014",5,"this is a great app it lets me here local stations as i travel the country "
"7531","iHeartRadio","love","Randomgirlie","February 2, 2014",5,"you can get all different stations from anywhere it has everything you can take it anywhere i love it its perfect"
"7532","iHeartRadio","radio","Christine Sagmo","November 29, 2013",5,"it s amazing everything comes in so clearly it doesn t matter where you are it doesn t go statically (: i love this app "
"7533","iHeartRadio","love it","emilee","June 16, 2014",5,"this is the best and i cant believe that this has all the songs i love to sing to and dance"
"7534","iHeartRadio","awesome ","lucky","January 14, 2015",5,"it plays the songs you love and even more period "
"7535","iHeartRadio","absolutely love it","Kindle Customer","June 2, 2013",5,"i use this everyday while at work would be lost with out it it s hard to concentrate without music and your i heart radio i know longer have that problem"
"7536","iHeartRadio","favorite","Jennifer","September 24, 2013",5,"this is my favorite music app by far it is so easy to use and plays what i like to listen to you can also broaden your horizons as well "
"7537","iHeartRadio","great app","Nanny","March 18, 2015",5,"can listen to my favorite tunes any time "
"7538","iHeartRadio","iheartradio","get owned","February 18, 2014",5,"an amazing music app where if you are only looking for a spesific artist you get that artist and alittle bit more"
"7539","iHeartRadio","music lover","Joe Bribiesca","April 5, 2014",5,"i love all the music you play i always look forward to getting home to listen to my tablet and relaxing "
"7540","iHeartRadio","it s neat ","gavilan","March 13, 2014",4,"i like it but didn t give it 5 stars because it wont let me listen to all the stations i listen to in my car "
"7541","iHeartRadio","great music","STEPHEN MARTIN","May 7, 2015",5,"great product and easy to use "
"7542","iHeartRadio","love it","emily","March 7, 2014",5,"yahoo its a reallycool app andci get to listen to the radio on my tablet when ever my mom takes over the radio"
"7543","iHeartRadio","five stars","prettybrown6869","July 1, 2015",5,"best free app ever "
"7544","iHeartRadio","five stars","DONNA","August 22, 2015",5,"i love it"
"7545","iHeartRadio","four stars","Teresa Spurlock","February 20, 2015",4,"love building a new station based on my likes "
"7546","iHeartRadio","amazing","CuttestStrawberry","December 21, 2013",5,"me and my grandma listen to christmas music on it and i am still able to go and do other things while i listen to my music "
"7547","iHeartRadio","packed with obstacles and difficulties and special offers ","vom357","February 6, 2014",1,"i use tune in and really like itwanted more variety so i tried thisits a pita i deleted it right away"
"7548","iHeartRadio","iloveradio","Debbie Hardin","February 23, 2014",5,"this is a great app if you love radio it lets me listen to my favorite hometown stations no matter where i am "
"7549","iHeartRadio","five stars","anthony dellatacoma","February 20, 2015",5,"it is just what i wanted in my portable music "
"7550","iHeartRadio","great app","Cynthia A. Williams","July 1, 2015",5,"i love it 🎵🎵🎵"
"7551","iHeartRadio","five stars","Leila McAdoo","July 6, 2014",5,"excellent "
"7552","iHeartRadio","friken sweet","DopieTheBear","April 6, 2015",5,"i love this app it s fun and helpful "
"7553","iHeartRadio","five stars","J. Kirkpatrick","November 1, 2014",5,"love this radio app for listening to the radio especially delilah"
"7554","iHeartRadio","great","Kimberly Greene","February 12, 2015",5,"just put this on yet another device love it "
"7555","iHeartRadio","apps is ok when not crashing","fishpot","March 18, 2014",3,"this app works fine when in use doesnt crash as often this app sound cuts out and doesnt work all the time"
"7556","iHeartRadio","great app","CountryBoy25","January 13, 2014",5,"i love this app greatest music app i` ve ever had it has all my classic music that i love like hank cash and david "
"7557","iHeartRadio","three stars","Leonora T. DeSimone","August 8, 2014",3,"i really haven t had that much time listening to the station just downloaded app "
"7558","iHeartRadio","iheart radio app review","Roxy Drew","June 12, 2013",5,"great app for radio and music love it would recommend i usually listen to talk radio but sometimes i listen to seventies music this app is great for that "
"7559","iHeartRadio","perfect way to get my favorites","hockey time","October 21, 2013",5,"this is the best way to listen to my favorite stations when i m far from home and super for building a personalized music channel "
"7560","iHeartRadio","awesome ","diane mathis","February 28, 2014",5,"i listen while i work they always have what i want to hear i call it mood music for whatever mood i m in :)"
"7561","iHeartRadio","it s good","nope","June 4, 2015",5,"this is a really good app"
"7562","iHeartRadio","five stars","Willbe275","May 25, 2015",5,"this one of my main apps "
"7563","iHeartRadio","i love love love it","y0urlightninglipz","October 5, 2014",5,"i absolutely love this app i really enjoy the perfect for playlists "
"7564","iHeartRadio","love it","Amazon Customer","February 16, 2014",5,"i like how it has all my favorite music types it has a lot of older stuff which i like blended with newer stuff "
"7565","iHeartRadio","it was a good choice i like it very much","Bennie","March 11, 2015",5,"it was a good choice i like it very much"
"7566","iHeartRadio","great ","Laprad","January 12, 2014",5,"this is a great app when you want to listen to music i love the option to hear newer stuff or just the stuff you know "
"7567","iHeartRadio","radio","DJB","January 12, 2014",5,"we live on the oregon coast in a very small town and getting a variety of programing is not possible without this app "
"7568","iHeartRadio","five stars","Susan Glenderman Ramirez Hernandez","April 30, 2015",5,"this is a amazing app i love it"
"7569","iHeartRadio","good","best buy I have done","December 26, 2014",5,"it works great also has lots of music and news stations"
"7570","iHeartRadio","five stars","melvin thompson","November 20, 2014",5,"i love it and the long versions of many songs are really great"
"7571","iHeartRadio","i heart radio","The boss","November 7, 2013",5,"i m really impressed and i really like it its very nice and helpful for listing to music for free and suggested good songs i like"
"7572","iHeartRadio","too new","Sandy S","October 20, 2013",3,"i haven t had time to really use it yet i am trying to get local radio stations to play but have not been able to get any yet ?????"
"7573","iHeartRadio","decent app","bkalkwarf","December 1, 2013",4,"the app allows you to listen to clear channel stations and is reasonably reliable but offers nothing revolutionary or unique "
"7574","iHeartRadio","love it ","Kenshardae921","March 10, 2014",5,"i love this app it let me have music right on hand when i need it also i love that there are no commercial "
"7575","iHeartRadio","station s best","Idia Melendez","February 15, 2014",5,"cause you can choose so many stations to listen to throughout the united states and all the great artists around "
"7576","iHeartRadio","awesome sauce ","SkyW","May 29, 2015",5,"this is the best app ever "
"7577","iHeartRadio","jazz me up ","larry a gallegos","March 16, 2013",5,"i love this channel because when i get home from work all i want to do is chill great jazz no commercials i get to pick what i want to listen to very glad i found it "
"7578","iHeartRadio","heartradio free music internet radio","Cassandra j","November 1, 2013",5,"so far i am enjoying this free radio and internet the music is fantastic keep playing great music and i ll keep listening "
"7579","iHeartRadio","five stars","Dwight Cowley","December 5, 2014",5,"iheartradio rocks wish i would have got this along time ago"
"7580","iHeartRadio","nice radio","Francis","April 29, 2015",5,"you can go to any radio you want"
"7581","iHeartRadio","love it ","Amazon Customer","January 23, 2014",5,"i love the variety available on here best of all i can access stations i used to love listening to in other cities "
